"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 12 18:29:59 GMT 2024","Thu Dec 12 18:29:59 GMT 2024","388","tests.inventory_test","test_item_purchase","TestCheckoutItemMatch","","","The item chart should be equal to '3' when user adding 3 items",""
"passed","Thu Dec 12 18:30:00 GMT 2024","Thu Dec 12 18:30:00 GMT 2024","345","tests.inventory_test","test_item_purchase","TestCheckoutItemMatch","","","The item chart should be equal to '2' when user adding 2 items",""
"passed","Thu Dec 12 18:29:57 GMT 2024","Thu Dec 12 18:29:58 GMT 2024","642","tests.login_test","test_login_init","TestLoginAction","","","User should be navigated to the Inventory page after successful login attempt",""
"passed","Thu Dec 12 18:29:59 GMT 2024","Thu Dec 12 18:29:59 GMT 2024","343","tests.home_test","test_home_init","TestSmokeHomePage","","","The Login Form should be exist and accessible",""
"passed","Thu Dec 12 18:29:59 GMT 2024","Thu Dec 12 18:30:00 GMT 2024","717","tests","test_example","","","","test_has_title",""
"passed","Thu Dec 12 18:29:57 GMT 2024","Thu Dec 12 18:29:57 GMT 2024","170","tests.home_test","test_home_init","TestSmokeHomePage","","","The Page Header should be equal with ""Swag Labs""",""
"passed","Thu Dec 12 18:30:01 GMT 2024","Thu Dec 12 18:30:02 GMT 2024","999","tests","test_hybrid_complex","TestPurchasingFlow","","","User should be able to reach complete checkout screen after purchased item removal",""
"passed","Thu Dec 12 18:30:00 GMT 2024","Thu Dec 12 18:30:01 GMT 2024","779","tests","test_example","","","","test_get_started_link",""
"broken","Thu Dec 12 18:30:29 GMT 2024","Thu Dec 12 18:30:39 GMT 2024","10170","tests.inventory_test","test_item_purchase","TestCheckoutItemMatch","","","The item chart should be equal to '4' when user adding 4 items",""
"passed","Thu Dec 12 18:29:57 GMT 2024","Thu Dec 12 18:29:58 GMT 2024","540","tests.home_test","test_home_init","TestSmokeHomePage","","","The Login Information should be displayed and contains the correct information",""
