"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 30 12:53:40 GMT 2024","Sat Nov 30 12:53:40 GMT 2024","291","tests.home_test","test_home_init","TestSmokeHomePage","","","The Page Header should be equal with ""Swag Labs""",""
"passed","Sat Nov 30 12:53:40 GMT 2024","Sat Nov 30 12:53:41 GMT 2024","489","tests.home_test","test_home_init","TestSmokeHomePage","","","The Login Information should be displayed and contains the correct information",""
"passed","Sat Nov 30 12:53:42 GMT 2024","Sat Nov 30 12:53:42 GMT 2024","195","tests.home_test","test_home_init","TestSmokeHomePage","","","The Login Form should be exist and accessible",""
"passed","Sat Nov 30 12:53:40 GMT 2024","Sat Nov 30 12:53:41 GMT 2024","598","tests.login_test","test_login_init","TestLoginAction","","","User should be navigated to the Inventory page after successful login attempt",""
"passed","Sat Nov 30 12:53:42 GMT 2024","Sat Nov 30 12:53:43 GMT 2024","831","tests","test_example","","","","test_has_title",""
"passed","Sat Nov 30 12:53:42 GMT 2024","Sat Nov 30 12:53:42 GMT 2024","362","tests.inventory_test","test_item_purchase","TestCheckoutItemMatch","","","The item chart should be equal to '3' when user adding 3 items",""
"passed","Sat Nov 30 12:53:43 GMT 2024","Sat Nov 30 12:53:43 GMT 2024","336","tests.inventory_test","test_item_purchase","TestCheckoutItemMatch","","","The item chart should be equal to '2' when user adding 2 items",""
"passed","Sat Nov 30 12:53:43 GMT 2024","Sat Nov 30 12:53:44 GMT 2024","848","tests","test_example","","","","test_get_started_link",""
"passed","Sat Nov 30 12:53:44 GMT 2024","Sat Nov 30 12:53:45 GMT 2024","871","tests","test_hybrid_complex","TestPurchasingFlow","","","User should be able to reach complete checkout screen after purchased item removal",""
"broken","Sat Nov 30 12:54:12 GMT 2024","Sat Nov 30 12:54:23 GMT 2024","10167","tests.inventory_test","test_item_purchase","TestCheckoutItemMatch","","","The item chart should be equal to '4' when user adding 4 items",""
