"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 12 18:28:33 GMT 2024","Thu Dec 12 18:28:34 GMT 2024","210","tests.home_test","test_home_init","TestSmokeHomePage","","","The Login Form should be exist and accessible",""
"passed","Thu Dec 12 18:28:36 GMT 2024","Thu Dec 12 18:28:37 GMT 2024","1000","tests","test_hybrid_complex","TestPurchasingFlow","","","User should be able to reach complete checkout screen after purchased item removal",""
"passed","Thu Dec 12 18:28:34 GMT 2024","Thu Dec 12 18:28:34 GMT 2024","285","tests.inventory_test","test_item_purchase","TestCheckoutItemMatch","","","The item chart should be equal to '2' when user adding 2 items",""
"passed","Thu Dec 12 18:28:33 GMT 2024","Thu Dec 12 18:28:34 GMT 2024","719","tests","test_example","","","","test_has_title",""
"passed","Thu Dec 12 18:28:35 GMT 2024","Thu Dec 12 18:28:35 GMT 2024","781","tests","test_example","","","","test_get_started_link",""
"passed","Thu Dec 12 18:28:33 GMT 2024","Thu Dec 12 18:28:33 GMT 2024","384","tests.inventory_test","test_item_purchase","TestCheckoutItemMatch","","","The item chart should be equal to '3' when user adding 3 items",""
"passed","Thu Dec 12 18:28:32 GMT 2024","Thu Dec 12 18:28:32 GMT 2024","622","tests.login_test","test_login_init","TestLoginAction","","","User should be navigated to the Inventory page after successful login attempt",""
"broken","Thu Dec 12 18:29:03 GMT 2024","Thu Dec 12 18:29:14 GMT 2024","10166","tests.inventory_test","test_item_purchase","TestCheckoutItemMatch","","","The item chart should be equal to '4' when user adding 4 items",""
"passed","Thu Dec 12 18:28:32 GMT 2024","Thu Dec 12 18:28:32 GMT 2024","448","tests.home_test","test_home_init","TestSmokeHomePage","","","The Login Information should be displayed and contains the correct information",""
"passed","Thu Dec 12 18:28:32 GMT 2024","Thu Dec 12 18:28:32 GMT 2024","185","tests.home_test","test_home_init","TestSmokeHomePage","","","The Page Header should be equal with ""Swag Labs""",""
